,order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_order,city,membership,cuisine,rating
269,270,427,332,09-10-2023,1198.77,Classic Delights Family Restaurant,Pune,Gold,Chinese,4.8
270,271,565,284,29-01-2023,798.3,Ruchi Foods Multicuisine,Bangalore,Regular,Indian,4.7
271,272,1489,331,27-06-2023,1120.81,Spice Biryani Non-Veg,Bangalore,Regular,Mexican,3.4
272,273,2316,135,14-04-2023,527.2,Amma Eatery Non-Veg,Hyderabad,Regular,Indian,3.7
273,274,679,170,11-06-2023,803.59,Spice Tiffins Family Restaurant,Chennai,Regular,Mexican,4.4
274,275,1754,256,18-03-2023,301.25,Sri Curry House Andhra,Chennai,Gold,Italian,3.1
275,276,2191,125,28-11-2023,269.2,Sai Foods Family Restaurant,Pune,Gold,Chinese,4.3
276,277,2403,282,25-09-2023,205.98,Hotel Curry House Chinese,Pune,Gold,Indian,4.4
277,278,2124,343,21-12-2023,1388.57,Sai Cafe Andhra,Hyderabad,Gold,Mexican,4.4
278,279,1505,493,01-12-2023,916.46,Darbar Restaurant Multicuisine,Pune,Gold,Mexican,4.2
279,280,443,263,05-05-2023,1032.33,Grand Curry House Andhra,Hyderabad,Regular,Indian,4.4
280,281,349,271,13-05-2023,850.33,Hotel Curry House North Indian,Bangalore,Regular,Chinese,3.8
281,282,2071,224,05-12-2023,742.69,Darbar Kitchen Non-Veg,Hyderabad,Regular,Chinese,4.8
282,283,55,175,26-10-2023,1434.2,Sai Biryani Non-Veg,Bangalore,Regular,Chinese,4.1
283,284,1174,366,18-03-2023,951.22,Swagath Mess Chinese,Pune,Regular,Indian,4.5
284,285,764,365,24-03-2023,571.04,Udupi Kitchen Multicuisine,Hyderabad,Regular,Italian,3.6
285,286,1446,81,08-08-2023,711.18,Darbar Mess Chinese,Pune,Regular,Chinese,3.2
286,287,4,449,26-09-2023,1010.1,Sai Restaurant South Indian,Bangalore,Regular,Indian,4.5
287,288,2098,442,22-07-2023,560.28,Sai Eatery Andhra,Bangalore,Regular,Italian,3.7
288,289,186,163,04-01-2023,219.4,Spice Delights Multicuisine,Chennai,Regular,Italian,4.2
289,290,1213,163,15-08-2023,258.46,Spice Delights Multicuisine,Pune,Regular,Italian,4.2
290,291,936,147,10-01-2023,534.05,Amma Cafe South Indian,Pune,Gold,Italian,3.2
291,292,2160,200,08-08-2023,248.1,Annapurna Restaurant Pure Veg,Chennai,Regular,Chinese,3.9
292,293,1646,119,02-10-2023,1190.26,Spice Restaurant Non-Veg,Bangalore,Gold,Chinese,3.7
293,294,537,483,23-07-2023,549.97,Darbar Restaurant Family Restaurant,Bangalore,Regular,Chinese,4.5
294,295,595,206,09-03-2023,391.4,Swagath Biryani Non-Veg,Chennai,Regular,Mexican,3.2
295,296,2928,147,15-01-2023,1035.36,Amma Cafe South Indian,Pune,Gold,Italian,3.2
296,297,2594,301,11-11-2023,300.6,Classic Tiffins North Indian,Pune,Regular,Italian,4.8
297,298,1305,85,31-05-2023,824.92,Royal Kitchen South Indian,Chennai,Regular,Mexican,4.4
298,299,1628,197,06-03-2023,504.65,Sri Curry House North Indian,Hyderabad,Gold,Mexican,4.7
299,300,2694,204,25-02-2023,1307.89,Udupi Dhaba Non-Veg,Bangalore,Regular,Mexican,4.7
300,301,1164,202,01-05-2023,1020.89,Swagath Foods Chinese,Bangalore,Regular,Indian,4.7
301,302,2118,234,21-02-2023,690.95,Swagath Kitchen North Indian,Chennai,Regular,Chinese,3.7
302,303,1395,111,16-03-2023,121.39,Ruchi Dhaba Chinese,Hyderabad,Gold,Mexican,4.2
303,304,2401,432,05-02-2023,993.25,Hotel Eatery Pure Veg,Bangalore,Gold,Mexican,5.0
304,305,1262,329,12-09-2023,1462.67,Spice Tiffins Pure Veg,Pune,Gold,Chinese,3.3
305,306,2233,18,28-08-2023,772.47,Annapurna Kitchen Family Restaurant,Hyderabad,Regular,Italian,4.5
306,307,1150,497,18-10-2023,345.66,Hotel Delights South Indian,Bangalore,Gold,Mexican,4.4
307,308,757,438,22-05-2023,1204.97,Grand Biryani Pure Veg,Pune,Gold,Italian,3.2
308,309,1344,76,30-10-2023,1494.0,Amma Kitchen Punjabi,Hyderabad,Gold,Italian,4.7
309,310,1402,113,22-11-2023,365.5,Darbar Biryani Pure Veg,Pune,Regular,Chinese,5.0
310,311,832,103,13-01-2023,919.29,Darbar Restaurant North Indian,Chennai,Regular,Mexican,4.9
311,312,1921,242,08-11-2023,1026.01,Classic Dhaba Punjabi,Pune,Gold,Mexican,4.0
312,313,2183,333,04-02-2023,348.63,Amma Mess Multicuisine,Hyderabad,Gold,Chinese,3.1
313,314,2177,410,25-07-2023,865.98,Darbar Mess Pure Veg,Hyderabad,Regular,Italian,3.6
314,315,2474,32,28-02-2023,245.73,Udupi Eatery North Indian,Chennai,Gold,Italian,3.2
315,316,2280,251,25-07-2023,319.08,Grand Curry House Andhra,Bangalore,Regular,Chinese,3.9
316,317,322,143,31-10-2023,262.36,Classic Cafe Punjabi,Pune,Regular,Chinese,4.0
317,318,1739,303,04-10-2023,1443.73,Swagath Foods Andhra,Pune,Regular,Mexican,3.2
318,319,694,83,12-12-2023,420.56,Darbar Mess Pure Veg,Bangalore,Gold,Chinese,3.5
319,320,2555,262,02-05-2023,1431.39,Hotel Cafe Punjabi,Bangalore,Regular,Chinese,4.9
320,321,2023,134,11-12-2023,1239.1,New Tiffins Non-Veg,Bangalore,Regular,Mexican,4.3
321,322,1690,208,04-04-2023,765.9,New Curry House South Indian,Hyderabad,Gold,Mexican,4.7
322,323,2084,168,04-10-2023,548.43,Ruchi Foods Family Restaurant,Chennai,Gold,Indian,3.7
323,324,2742,163,07-03-2023,968.8,Spice Delights Multicuisine,Hyderabad,Gold,Italian,4.2
324,325,223,39,28-03-2023,817.89,Ruchi Delights South Indian,Chennai,Gold,Indian,4.8
325,326,48,279,09-10-2023,1039.9,Sri Tiffins Andhra,Chennai,Gold,Italian,4.9
326,327,413,171,20-09-2023,396.63,Ruchi Mess Non-Veg,Pune,Gold,Mexican,3.6
327,328,1019,254,30-12-2023,1425.43,Ruchi Dhaba Chinese,Hyderabad,Gold,Indian,4.7
328,329,1573,17,15-03-2023,654.51,Udupi Delights Non-Veg,Chennai,Gold,Indian,4.6
329,330,1588,194,30-07-2023,1415.25,New Dhaba Family Restaurant,Hyderabad,Gold,Chinese,3.8
330,331,1679,6,08-11-2023,1058.26,Ruchi Restaurant South Indian,Pune,Gold,Chinese,4.8
331,332,870,320,16-12-2023,816.47,Hotel Cafe Multicuisine,Bangalore,Gold,Italian,4.1
332,333,2271,208,29-05-2023,1063.14,New Curry House South Indian,Pune,Gold,Mexican,4.7
333,334,1496,33,01-01-2024,419.28,Amma Foods Non-Veg,Chennai,Regular,Italian,4.2
334,335,1134,46,10-08-2023,561.81,Udupi Delights Family Restaurant,Bangalore,Gold,Chinese,3.6
335,336,2122,356,14-12-2023,1422.53,Hotel Foods Multicuisine,Pune,Regular,Indian,4.2
336,337,1155,397,10-12-2023,979.78,Amma Foods Family Restaurant,Hyderabad,Gold,Indian,4.8
337,338,2534,38,21-06-2023,837.74,Grand Tiffins Multicuisine,Bangalore,Regular,Italian,5.0
338,339,1739,436,21-12-2023,1356.85,Swagath Tiffins Punjabi,Pune,Regular,Mexican,4.6
339,340,1339,396,27-08-2023,793.05,Taste of Delights Non-Veg,Chennai,Regular,Mexican,4.8
340,341,114,91,25-03-2023,1373.68,Annapurna Mess Non-Veg,Bangalore,Gold,Italian,4.8
341,342,1526,464,13-07-2023,919.8,Ruchi Cafe Multicuisine,Pune,Regular,Italian,3.3
342,343,1080,111,31-07-2023,960.54,Ruchi Dhaba Chinese,Chennai,Regular,Mexican,4.2
343,344,321,315,10-12-2023,746.18,Swagath Curry House Chinese,Chennai,Regular,Mexican,4.7
344,345,1474,277,22-09-2023,608.15,Swagath Restaurant North Indian,Bangalore,Gold,Mexican,3.3
345,346,2868,383,29-04-2023,938.52,Amma Biryani North Indian,Hyderabad,Regular,Indian,3.1
346,347,1485,430,28-08-2023,999.35,Royal Delights South Indian,Pune,Regular,Mexican,4.1
347,348,308,419,10-09-2023,549.31,Darbar Delights Andhra,Bangalore,Regular,Chinese,3.6
348,349,1883,62,16-02-2023,514.27,Spice Delights Andhra,Chennai,Gold,Indian,3.1
349,350,1730,112,03-02-2023,840.19,Grand Cafe Punjabi,Bangalore,Regular,Chinese,3.2
350,351,2755,218,09-07-2023,1387.05,Sai Foods Pure Veg,Pune,Regular,Indian,4.1
351,352,1897,96,21-03-2023,1043.46,Annapurna Biryani Non-Veg,Chennai,Gold,Mexican,4.4
352,353,1105,188,31-10-2023,1123.59,Swagath Mess Multicuisine,Chennai,Gold,Chinese,4.6
353,354,372,391,15-01-2023,642.58,Sri Biryani Family Restaurant,Chennai,Regular,Indian,3.3
354,355,1226,333,12-05-2023,339.08,Amma Mess Multicuisine,Hyderabad,Gold,Chinese,3.1
355,356,2465,67,06-11-2023,1234.61,Swagath Tiffins Andhra,Hyderabad,Gold,Mexican,4.1
356,357,2184,270,29-04-2023,1103.89,Taste of Biryani North Indian,Hyderabad,Regular,Mexican,3.8
357,358,312,169,02-03-2023,705.35,Ruchi Curry House Pure Veg,Hyderabad,Gold,Italian,4.2
358,359,2016,23,19-01-2023,260.34,Amma Mess Punjabi,Pune,Regular,Chinese,3.8
359,360,98,242,27-01-2023,792.09,Classic Dhaba Punjabi,Pune,Regular,Mexican,4.0
360,361,1424,403,23-09-2023,1174.93,Sai Delights Pure Veg,Pune,Gold,Indian,3.6
361,362,2004,16,09-12-2023,194.31,Sai Mess Andhra,Hyderabad,Regular,Indian,4.6
362,363,2586,484,29-03-2023,1200.79,Taste of Biryani Punjabi,Hyderabad,Regular,Mexican,4.2
363,364,1746,174,28-03-2023,313.78,Amma Biryani North Indian,Hyderabad,Gold,Mexican,3.1
364,365,2567,119,15-05-2023,816.48,Spice Restaurant Non-Veg,Bangalore,Gold,Chinese,3.7
365,366,959,187,11-03-2023,1128.66,Royal Kitchen North Indian,Chennai,Gold,Chinese,3.8
366,367,128,14,22-10-2023,261.53,Taste of Tiffins North Indian,Hyderabad,Regular,Indian,3.8
367,368,1804,188,17-02-2023,1120.32,Swagath Mess Multicuisine,Hyderabad,Regular,Chinese,4.6
368,369,1665,283,07-12-2023,486.28,Grand Kitchen Punjabi,Bangalore,Regular,Chinese,4.6
369,370,1666,430,17-10-2023,557.92,Royal Delights South Indian,Hyderabad,Regular,Mexican,4.1
370,371,475,153,17-09-2023,1430.39,Annapurna Mess Andhra,Bangalore,Gold,Italian,4.7
371,372,2101,281,28-08-2023,133.81,Swagath Cafe Non-Veg,Pune,Gold,Italian,3.8
372,373,1301,177,29-08-2023,1489.28,Udupi Restaurant South Indian,Hyderabad,Regular,Indian,3.9
373,374,2642,401,07-06-2023,161.54,Darbar Eatery Pure Veg,Pune,Gold,Indian,4.6
374,375,2873,153,20-02-2023,469.24,Annapurna Mess Andhra,Pune,Gold,Italian,4.7
375,376,496,432,30-01-2023,462.68,Hotel Eatery Pure Veg,Chennai,Regular,Mexican,5.0
376,377,2089,398,02-11-2023,213.1,Royal Tiffins Pure Veg,Hyderabad,Gold,Indian,3.0
377,378,2757,272,26-11-2023,838.49,New Dhaba Pure Veg,Chennai,Gold,Indian,4.8
378,379,1538,323,19-06-2023,1211.23,Taste of Mess Chinese,Bangalore,Regular,Mexican,4.6
379,380,2143,240,04-11-2023,908.79,New Mess Andhra,Hyderabad,Regular,Indian,3.8
380,381,1431,217,06-05-2023,1298.31,Royal Eatery Family Restaurant,Bangalore,Regular,Indian,4.8
381,382,1535,367,25-03-2023,594.54,Ruchi Restaurant Punjabi,Chennai,Regular,Indian,4.6
382,383,2449,347,19-09-2023,1122.1,Amma Delights Chinese,Pune,Gold,Chinese,4.8
383,384,223,104,26-08-2023,992.15,Grand Dhaba South Indian,Chennai,Gold,Chinese,4.9
384,385,2,121,04-03-2023,1082.71,Sri Delights Non-Veg,Pune,Gold,Indian,4.1
385,386,2292,270,16-04-2023,970.25,Taste of Biryani North Indian,Hyderabad,Gold,Mexican,3.8
386,387,20,417,30-01-2023,1071.08,Hotel Biryani North Indian,Hyderabad,Gold,Mexican,3.0
387,388,2829,131,25-11-2023,1023.3,Hotel Restaurant Non-Veg,Bangalore,Regular,Italian,3.4
388,389,1893,288,18-03-2023,893.16,Swagath Restaurant North Indian,Hyderabad,Regular,Mexican,4.4
389,390,2022,327,13-02-2023,640.58,Royal Tiffins Chinese,Bangalore,Regular,Indian,3.2
390,391,1078,132,12-10-2023,700.55,Spice Tiffins Chinese,Hyderabad,Gold,Indian,3.7
391,392,2907,488,28-09-2023,168.72,New Biryani North Indian,Hyderabad,Regular,Chinese,4.1
392,393,188,452,01-02-2023,107.8,Classic Delights Multicuisine,Hyderabad,Regular,Chinese,4.4
393,394,918,344,22-06-2023,1282.13,Annapurna Kitchen North Indian,Bangalore,Gold,Indian,4.8
394,395,1797,45,01-06-2023,315.02,Annapurna Restaurant Punjabi,Bangalore,Regular,Mexican,3.0
395,396,315,438,03-09-2023,372.82,Grand Biryani Pure Veg,Chennai,Gold,Italian,3.2
396,397,2316,156,17-05-2023,114.64,Sri Tiffins North Indian,Hyderabad,Regular,Italian,3.8
397,398,96,263,20-07-2023,904.25,Grand Curry House Andhra,Pune,Regular,Indian,4.4
398,399,834,45,28-12-2023,583.52,Annapurna Restaurant Punjabi,Chennai,Gold,Mexican,3.0
399,400,2690,27,28-02-2023,101.01,Darbar Dhaba Pure Veg,Hyderabad,Regular,Italian,4.4
400,401,1832,359,04-04-2023,996.34,Sri Foods South Indian,Chennai,Gold,Mexican,4.8
401,402,197,59,09-12-2023,1341.11,Sai Biryani Non-Veg,Hyderabad,Gold,Chinese,4.6
402,403,1042,338,31-10-2023,1158.77,Grand Kitchen Non-Veg,Pune,Gold,Mexican,4.5
403,404,1232,94,23-02-2023,669.78,Taste of Eatery Andhra,Pune,Gold,Chinese,4.5
404,405,95,330,17-04-2023,1302.45,Udupi Eatery Multicuisine,Bangalore,Gold,Italian,3.9
405,406,1675,478,27-12-2023,869.66,New Tiffins Pure Veg,Hyderabad,Regular,Chinese,3.1
406,407,1654,428,17-11-2023,482.4,Annapurna Foods Punjabi,Chennai,Gold,Mexican,4.8
407,408,2849,227,14-09-2023,787.55,Udupi Curry House Chinese,Pune,Regular,Italian,3.5
408,409,1759,117,05-05-2023,1042.16,Darbar Eatery North Indian,Chennai,Regular,Indian,3.9
409,410,19,164,23-01-2023,286.19,Udupi Mess Family Restaurant,Hyderabad,Regular,Italian,3.5
410,411,1350,101,18-08-2023,816.92,Sai Kitchen South Indian,Bangalore,Gold,Mexican,3.9
411,412,653,126,20-10-2023,464.14,Spice Tiffins North Indian,Chennai,Regular,Italian,4.5
412,413,137,259,15-01-2023,1311.66,Amma Curry House Family Restaurant,Hyderabad,Gold,Mexican,3.7
413,414,2338,429,22-10-2023,1259.75,Annapurna Biryani Pure Veg,Pune,Regular,Chinese,4.3
414,415,2535,448,07-11-2023,255.1,Amma Biryani Family Restaurant,Chennai,Gold,Mexican,3.4
415,416,1283,481,13-06-2023,1104.78,Sai Restaurant Non-Veg,Hyderabad,Regular,Indian,4.2
416,417,1933,251,01-01-2023,505.51,Grand Curry House Andhra,Hyderabad,Regular,Chinese,3.9
417,418,1369,72,11-05-2023,738.19,Sri Foods Chinese,Hyderabad,Regular,Mexican,3.4
418,419,1246,341,25-11-2023,391.1,Amma Biryani Family Restaurant,Chennai,Gold,Chinese,3.2
419,420,1672,378,20-12-2023,243.27,New Mess North Indian,Bangalore,Gold,Italian,4.4
420,421,1408,403,08-05-2023,530.89,Sai Delights Pure Veg,Chennai,Regular,Indian,3.6
421,422,468,389,01-08-2023,985.99,Ruchi Mess Multicuisine,Bangalore,Regular,Italian,4.9
422,423,1530,319,03-06-2023,696.34,Darbar Eatery Family Restaurant,Bangalore,Gold,Indian,3.1
423,424,1257,197,04-08-2023,701.69,Sri Curry House North Indian,Bangalore,Gold,Mexican,4.7
424,425,1453,244,13-03-2023,1034.45,Amma Tiffins South Indian,Pune,Regular,Italian,4.3
425,426,1607,12,24-11-2023,448.47,Royal Foods Multicuisine,Bangalore,Regular,Mexican,3.4
426,427,153,257,29-01-2023,473.73,Sri Kitchen Family Restaurant,Pune,Gold,Italian,3.4
427,428,635,104,02-04-2023,122.37,Grand Dhaba South Indian,Pune,Regular,Chinese,4.9
428,429,1033,65,10-06-2023,419.07,Grand Eatery Non-Veg,Bangalore,Regular,Mexican,3.2
429,430,1135,130,15-11-2023,416.19,Royal Restaurant South Indian,Bangalore,Regular,Indian,4.6
430,431,1024,464,15-06-2023,1292.09,Ruchi Cafe Multicuisine,Chennai,Gold,Italian,3.3
431,432,1089,484,20-04-2023,1264.35,Taste of Biryani Punjabi,Hyderabad,Regular,Mexican,4.2
432,433,2400,425,27-02-2023,1000.18,Ruchi Curry House Punjabi,Pune,Regular,Chinese,4.2
433,434,2355,265,30-09-2023,1346.12,Udupi Curry House Andhra,Pune,Regular,Chinese,4.2
434,435,1311,417,09-08-2023,806.75,Hotel Biryani North Indian,Bangalore,Regular,Mexican,3.0
435,436,1771,389,08-03-2023,1107.25,Ruchi Mess Multicuisine,Hyderabad,Regular,Italian,4.9
436,437,1847,363,13-11-2023,1442.45,Annapurna Mess Pure Veg,Bangalore,Regular,Italian,4.9
437,438,700,8,02-03-2023,842.29,New Mess Punjabi,Pune,Gold,Indian,4.8
438,439,2568,194,19-10-2023,1479.4,New Dhaba Family Restaurant,Bangalore,Gold,Chinese,3.8
439,440,181,429,05-07-2023,854.8,Annapurna Biryani Pure Veg,Hyderabad,Regular,Chinese,4.3
440,441,98,317,05-02-2023,502.41,Darbar Cafe Pure Veg,Pune,Regular,Mexican,3.5
441,442,1289,436,01-04-2023,1355.34,Swagath Tiffins Punjabi,Chennai,Gold,Mexican,4.6
442,443,1025,131,05-04-2023,447.05,Hotel Restaurant Non-Veg,Pune,Gold,Italian,3.4
443,444,9,350,24-01-2023,1434.15,Classic Curry House South Indian,Bangalore,Gold,Mexican,3.2
444,445,148,437,22-11-2023,363.78,Swagath Tiffins Chinese,Pune,Regular,Indian,3.3
445,446,657,188,12-12-2023,583.75,Swagath Mess Multicuisine,Bangalore,Regular,Chinese,4.6
446,447,45,476,31-08-2023,1332.7,Royal Curry House Multicuisine,Hyderabad,Gold,Mexican,3.4
447,448,129,494,30-12-2023,647.16,Hotel Restaurant North Indian,Pune,Gold,Mexican,4.3
448,449,1205,408,18-07-2023,787.53,Darbar Eatery Family Restaurant,Chennai,Gold,Mexican,3.0
449,450,643,269,13-08-2023,460.23,Udupi Mess Pure Veg,Pune,Gold,Indian,3.5
450,451,2216,237,10-06-2023,1053.86,Grand Restaurant South Indian,Bangalore,Regular,Italian,4.5
451,452,1731,157,22-10-2023,459.03,Sai Restaurant Family Restaurant,Hyderabad,Regular,Italian,4.5
452,453,586,403,30-04-2023,295.85,Sai Delights Pure Veg,Bangalore,Gold,Indian,3.6
453,454,2567,428,03-01-2023,1195.5,Annapurna Foods Punjabi,Bangalore,Gold,Mexican,4.8
454,455,1784,133,16-06-2023,662.45,Spice Foods Non-Veg,Pune,Regular,Italian,4.5
455,456,1821,143,22-12-2023,260.9,Classic Cafe Punjabi,Hyderabad,Regular,Chinese,4.0
456,457,2225,320,28-02-2023,1310.54,Hotel Cafe Multicuisine,Bangalore,Regular,Italian,4.1
457,458,2691,142,17-03-2023,1362.56,Ruchi Eatery Family Restaurant,Hyderabad,Gold,Indian,4.6
458,459,1823,358,17-09-2023,196.9,Udupi Cafe North Indian,Hyderabad,Regular,Indian,5.0
459,460,1932,84,09-09-2023,952.12,Grand Mess Chinese,Bangalore,Regular,Chinese,3.2
460,461,2390,121,03-08-2023,247.36,Sri Delights Non-Veg,Hyderabad,Gold,Indian,4.1
461,462,2930,55,05-08-2023,833.46,Darbar Restaurant Multicuisine,Bangalore,Regular,Indian,3.5
462,463,1289,499,08-01-2023,682.45,Annapurna Tiffins South Indian,Chennai,Gold,Mexican,4.9
463,464,2674,57,08-06-2023,598.83,Spice Mess Punjabi,Hyderabad,Gold,Mexican,4.4
464,465,2116,289,31-12-2023,1161.9,Sri Biryani Punjabi,Chennai,Gold,Italian,4.8
465,466,1199,316,19-06-2023,1141.11,Darbar Tiffins Andhra,Pune,Gold,Chinese,4.8
466,467,937,438,03-08-2023,654.85,Grand Biryani Pure Veg,Chennai,Gold,Italian,3.2
467,468,701,78,15-08-2023,447.31,Sri Kitchen Chinese,Hyderabad,Regular,Indian,3.5
468,469,1834,334,08-11-2023,955.06,Darbar Tiffins Family Restaurant,Bangalore,Gold,Indian,4.0
469,470,1577,357,22-06-2023,487.14,Grand Mess Punjabi,Chennai,Gold,Italian,3.8
470,471,2810,232,14-03-2023,1185.7,New Dhaba Family Restaurant,Bangalore,Regular,Mexican,4.0
471,472,526,42,31-05-2023,919.75,Udupi Mess North Indian,Hyderabad,Regular,Chinese,3.2
472,473,168,391,17-04-2023,1491.83,Sri Biryani Family Restaurant,Hyderabad,Gold,Indian,3.3
473,474,2718,343,24-06-2023,1161.94,Sai Cafe Andhra,Hyderabad,Regular,Mexican,4.4
474,475,1571,196,24-07-2023,354.71,Hotel Curry House Chinese,Pune,Gold,Italian,5.0
475,476,2117,250,11-03-2023,833.02,Sai Foods Non-Veg,Bangalore,Gold,Mexican,3.4
476,477,1733,35,07-12-2023,442.46,Royal Biryani North Indian,Pune,Regular,Chinese,3.9
477,478,2216,131,17-11-2023,170.89,Hotel Restaurant Non-Veg,Bangalore,Regular,Italian,3.4
478,479,1290,287,27-11-2023,925.22,Amma Cafe South Indian,Hyderabad,Gold,Chinese,4.7
479,480,1262,214,08-08-2023,532.08,Amma Foods North Indian,Pune,Gold,Chinese,3.4
480,481,2981,391,15-08-2023,887.3,Sri Biryani Family Restaurant,Chennai,Gold,Indian,3.3
481,482,763,283,09-12-2023,555.21,Grand Kitchen Punjabi,Pune,Gold,Chinese,4.6
482,483,2101,35,08-03-2023,1069.6,Royal Biryani North Indian,Pune,Gold,Chinese,3.9
483,484,719,139,13-04-2023,509.03,Ruchi Cafe South Indian,Chennai,Gold,Mexican,4.8
484,485,1019,353,22-03-2023,678.26,Sai Delights South Indian,Hyderabad,Gold,Indian,4.8
485,486,1133,382,27-10-2023,838.93,Annapurna Mess Andhra,Chennai,Gold,Mexican,4.8
486,487,230,268,02-11-2023,535.12,Annapurna Biryani Multicuisine,Pune,Gold,Indian,3.8
487,488,1301,159,30-05-2023,1201.51,Darbar Dhaba Punjabi,Hyderabad,Regular,Mexican,4.9
488,489,1684,410,21-03-2023,386.71,Darbar Mess Pure Veg,Hyderabad,Regular,Italian,3.6
489,490,362,62,24-06-2023,125.35,Spice Delights Andhra,Chennai,Gold,Indian,3.1
490,491,2489,428,28-08-2023,1224.42,Annapurna Foods Punjabi,Hyderabad,Regular,Mexican,4.8
491,492,650,114,18-10-2023,1478.62,Ruchi Mess Andhra,Chennai,Gold,Indian,3.9
492,493,2057,399,17-12-2023,698.79,Swagath Cafe Multicuisine,Chennai,Gold,Chinese,3.2
493,494,361,66,11-04-2023,911.14,Swagath Dhaba Punjabi,Pune,Gold,Italian,4.7
494,495,2865,23,29-08-2023,1291.76,Amma Mess Punjabi,Hyderabad,Regular,Chinese,3.8
495,496,987,432,08-11-2023,1374.88,Hotel Eatery Pure Veg,Bangalore,Regular,Mexican,5.0
496,497,1570,381,15-12-2023,872.66,New Delights North Indian,Bangalore,Regular,Italian,4.6
497,498,2119,12,02-12-2023,989.29,Royal Foods Multicuisine,Bangalore,Regular,Mexican,3.4
498,499,1561,210,04-06-2023,258.36,Annapurna Restaurant South Indian,Hyderabad,Gold,Indian,4.7
499,500,704,69,17-02-2023,143.1,Classic Tiffins Punjabi,Chennai,Regular,Chinese,4.9
500,501,2305,417,10-04-2023,1460.05,Hotel Biryani North Indian,Pune,Gold,Mexican,3.0
501,502,86,237,12-01-2023,480.06,Grand Restaurant South Indian,Chennai,Regular,Italian,4.5
502,503,106,154,23-09-2023,1108.65,Spice Biryani Multicuisine,Pune,Regular,Chinese,4.7
503,504,2499,86,24-06-2023,832.47,Sri Curry House Chinese,Chennai,Regular,Indian,4.2
504,505,337,138,20-01-2023,1320.62,Classic Mess Punjabi,Pune,Gold,Indian,4.8
505,506,1951,423,27-11-2023,1078.78,Royal Tiffins Multicuisine,Pune,Gold,Indian,3.2
506,507,1315,361,04-02-2023,455.99,Royal Dhaba Punjabi,Hyderabad,Gold,Indian,4.5
507,508,2069,282,12-01-2023,527.85,Hotel Curry House Chinese,Pune,Gold,Indian,4.4
508,509,2674,6,17-04-2023,764.57,Ruchi Restaurant South Indian,Hyderabad,Gold,Chinese,4.8
509,510,790,257,04-12-2023,720.04,Sri Kitchen Family Restaurant,Bangalore,Regular,Italian,3.4
510,511,1800,347,02-06-2023,186.07,Amma Delights Chinese,Bangalore,Regular,Chinese,4.8
511,512,330,234,06-01-2023,1075.9,Swagath Kitchen North Indian,Chennai,Regular,Chinese,3.7
512,513,1337,212,22-11-2023,1127.35,Sai Delights North Indian,Bangalore,Regular,Indian,3.2
513,514,1418,88,09-12-2023,840.69,Ruchi Eatery North Indian,Chennai,Gold,Indian,4.8
514,515,1430,259,21-04-2023,283.87,Amma Curry House Family Restaurant,Hyderabad,Regular,Mexican,3.7
515,516,2045,40,07-10-2023,524.46,Royal Curry House Non-Veg,Pune,Regular,Indian,4.6
516,517,2717,275,23-06-2023,417.31,Classic Eatery South Indian,Bangalore,Regular,Italian,3.8
517,518,1213,51,22-06-2023,383.82,Sri Eatery South Indian,Pune,Regular,Italian,3.0
